Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2021,5,Bristol (Dirt),11.0,32.0,11.0,Bubba Wallace,Columbia Outdoor Clothing (Spencer Davis),Toyota,150.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),12.0,7.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,150.0,running,1.0,36.0,0.0
2021,5,Bristol (Dirt),13.0,18.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,150.0,running,0.0,24.0,0.0
2021,5,Bristol (Dirt),14.0,4.0,88.0,Matt Crafton,Denali Aire / Menards (Duke Thorson),Toyota,150.0,running,0.0,26.0,0.0
2021,5,Bristol (Dirt),15.0,30.0,17.0,Kevin Harvick,Hunt Brothers Pizza (David Gilliland),Ford,150.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),16.0,3.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,150.0,running,38.0,36.0,0.0
2021,5,Bristol (Dirt),17.0,26.0,2.0,Daniel Suarez,AMR / GoPro Motorplex (Randy Young),Chevrolet,150.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),18.0,23.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,150.0,running,0.0,19.0,0.0
2021,5,Bristol (Dirt),19.0,22.0,1.0,Hailie Deegan,Monster (David Gilliland),Ford,150.0,running,0.0,18.0,0.0
2021,5,Bristol (Dirt),20.0,14.0,40.0,Ryan Truex,CircleBDiecast.com (Al Niece),Chevrolet,150.0,running,0.0,17.0,0.0
2021,5,Bristol (Dirt),21.0,11.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,150.0,running,0.0,16.0,0.0
2021,5,Bristol (Dirt),22.0,37.0,33.0,Myatt Snider,Louisiana Hot Sauce / Tax Slayer (Josh Reaume),Chevrolet,150.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),23.0,24.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,150.0,running,0.0,14.0,0.0
2021,5,Bristol (Dirt),24.0,10.0,45.0,Brett Moffitt,Circle B Diecast (Al Niece),Chevrolet,150.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),25.0,31.0,20.0,Spencer Boyd,Eco Twist (Randy Young),Chevrolet,150.0,running,0.0,12.0,0.0
2021,5,Bristol (Dirt),26.0,34.0,41.0,Cody Erickson,Magnum Contracting (Mark Cram),Chevrolet,150.0,running,0.0,11.0,0.0
2021,5,Bristol (Dirt),27.0,20.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,150.0,running,0.0,10.0,0.0
2021,5,Bristol (Dirt),28.0,38.0,56.0,Mike Marlar,LiftKits4Less.com (Timmy Hill),Toyota,148.0,running,0.0,0.0,0.0
2021,5,Bristol (Dirt),29.0,36.0,34.0,Jake Griffin,Great Escapes RV Center (Josh Reaume),Chevrolet,147.0,running,0.0,8.0,0.0
2021,5,Bristol (Dirt),30.0,27.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,147.0,running,0.0,7.0,0.0
2021,5,Bristol (Dirt),31.0,40.0,49.0,Andrew Gordon,Staar Trucking (Ray Ciccarelli),Chevrolet,144.0,running,0.0,6.0,0.0
2021,5,Bristol (Dirt),32.0,5.0,13.0,Johnny Sauter,Vivitar / RealTree (Duke Thorson),Toyota,124.0,crash,0.0,6.0,0.0
2021,5,Bristol (Dirt),33.0,35.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Chevrolet,120.0,electrical,0.0,4.0,0.0
2021,5,Bristol (Dirt),34.0,21.0,18.0,Chandler Smith,JBL (Kyle Busch),Toyota,117.0,crash,0.0,3.0,0.0
2021,5,Bristol (Dirt),35.0,28.0,44.0,Kyle Larson,Rich Mar Florist / Circle B (Al Niece),Chevrolet,98.0,crash,0.0,0.0,0.0
2021,5,Bristol (Dirt),36.0,25.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,98.0,crash,0.0,1.0,0.0
2021,5,Bristol (Dirt),37.0,39.0,6.0,Norm Benning,MDF A Sign Company (Norm Benning),Chevrolet,72.0,parked,0.0,1.0,0.0
2021,5,Bristol (Dirt),38.0,12.0,19.0,Derek Kraus,Hunter Nation (Bill McAnally),Toyota,49.0,crash,0.0,1.0,0.0
2021,5,Bristol (Dirt),39.0,1.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,48.0,crash,0.0,7.0,0.0
2021,5,Bristol (Dirt),40.0,19.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,34.0,crash,0.0,1.0,0.0
2021,6,Richmond,1.0,18.0,4.0,John H. Nemechek,Safeway (Kyle Busch),Toyota,250.0,running,114.0,59.0,6.0
2021,6,Richmond,2.0,12.0,51.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,250.0,running,26.0,0.0,0.0
2021,6,Richmond,3.0,30.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,250.0,running,0.0,34.0,0.0
2021,6,Richmond,4.0,23.0,18.0,Chandler Smith,JBL (Kyle Busch),Toyota,250.0,running,24.0,34.0,0.0
2021,6,Richmond,5.0,19.0,13.0,Johnny Sauter,Vivitar / RealTree (Duke Thorson),Toyota,250.0,running,0.0,32.0,0.0
2021,6,Richmond,6.0,8.0,38.0,Todd Gilliland,The Pete Store (Bob Jenkins),Ford,250.0,running,0.0,37.0,0.0
2021,6,Richmond,7.0,1.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,250.0,running,4.0,45.0,0.0
2021,6,Richmond,8.0,3.0,98.0,Grant Enfinger,Champion / Camping World / Curb Records (Mike Curb),Toyota,250.0,running,71.0,48.0,1.0
2021,6,Richmond,9.0,40.0,32.0,Sam Mayer,QPS Employment Group (Stacy Holmes),Chevrolet,250.0,running,0.0,0.0,0.0
2021,6,Richmond,10.0,2.0,16.0,Austin Hill,Mobil 1 / TRD (Shigeaki Hattori),Toyota,250.0,running,0.0,40.0,0.0
2021,6,Richmond,11.0,9.0,2.0,Sheldon Creed,Chevy Accessories (Maury Gallagher),Chevrolet,250.0,running,0.0,26.0,0.0
2021,6,Richmond,12.0,13.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,250.0,running,0.0,30.0,0.0
2021,6,Richmond,13.0,4.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,250.0,running,0.0,25.0,0.0
2021,6,Richmond,14.0,6.0,21.0,Zane Smith,Good Sam (Maury Gallagher),Chevrolet,250.0,running,0.0,28.0,0.0
2021,6,Richmond,15.0,29.0,19.0,Derek Kraus,Incredible Bank (Bill McAnally),Toyota,250.0,running,0.0,26.0,0.0
2021,6,Richmond,16.0,25.0,11.0,Spencer Davis,Inox Supreme Lubricants (Spencer Davis),Toyota,250.0,running,0.0,21.0,0.0
2021,6,Richmond,17.0,14.0,1.0,Hailie Deegan,Built Ford Tough (David Gilliland),Ford,250.0,running,0.0,20.0,0.0
2021,6,Richmond,18.0,7.0,88.0,Matt Crafton,Great Lakes Flooring / Menards (Duke Thorson),Toyota,250.0,running,11.0,19.0,0.0
2021,6,Richmond,19.0,10.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,250.0,running,0.0,18.0,0.0
2021,6,Richmond,20.0,28.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,250.0,running,0.0,17.0,0.0
2021,6,Richmond,21.0,34.0,56.0,Timmy Hill,Hair Club (Timmy Hill),Chevrolet,250.0,running,0.0,0.0,0.0
2021,6,Richmond,22.0,27.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,250.0,running,0.0,15.0,0.0
2021,6,Richmond,23.0,5.0,24.0,Raphael Lessard,CANAC (Maury Gallagher),Chevrolet,249.0,running,0.0,22.0,0.0
2021,6,Richmond,24.0,11.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,249.0,running,0.0,13.0,0.0
2021,6,Richmond,25.0,31.0,41.0,Dawson Cram,Good Sam (Mark Cram),Chevrolet,248.0,running,0.0,12.0,0.0
2021,6,Richmond,26.0,36.0,44.0,Jett Noland,Hype Motorsports / Noland's Roofing (Al Niece),Chevrolet,247.0,running,0.0,11.0,0.0
2021,6,Richmond,27.0,26.0,20.0,Spencer Boyd,WML Enterprises (Randy Young),Chevrolet,247.0,running,0.0,10.0,0.0
2021,6,Richmond,28.0,15.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,245.0,running,0.0,9.0,0.0
2021,6,Richmond,29.0,39.0,49.0,Ryan Reed,CMI Motorsports / Camping World (Ray Ciccarelli),Chevrolet,245.0,running,0.0,8.0,0.0
2021,6,Richmond,30.0,32.0,33.0,Keith McGee,Good Sam (Josh Reaume),Chevrolet,244.0,running,0.0,7.0,0.0
2021,6,Richmond,31.0,21.0,4.0,Cory Roper,Preferred Industrial Contractors (Roper Racing),Ford,243.0,running,0.0,6.0,0.0
2021,6,Richmond,32.0,38.0,6.0,Norm Benning,MDF A Sign Company (Norm Benning),Chevrolet,240.0,running,0.0,5.0,0.0
2021,6,Richmond,33.0,37.0,34.0,Josh Reaume,Hardy Boys Consulting / Levrack (Josh Reaume),Toyota,240.0,running,0.0,4.0,0.0
2021,6,Richmond,34.0,35.0,3.0,Howie DiSavino III,Kee's Vacations / Bud's Plumbing (Jordan Anderson),Chevrolet,221.0,running,0.0,3.0,0.0
2021,6,Richmond,35.0,22.0,2.0,Kris Wright,Master Tech (Randy Young),Chevrolet,212.0,crash,0.0,2.0,0.0
2021,6,Richmond,36.0,20.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,195.0,crash,0.0,1.0,0.0
2021,6,Richmond,37.0,17.0,45.0,Brett Moffitt,Niece Motorsports (Al Niece),Chevrolet,186.0,handling,0.0,0.0,0.0
2021,6,Richmond,38.0,33.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,168.0,dvp,0.0,1.0,0.0
2021,6,Richmond,39.0,24.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,82.0,crash,0.0,1.0,0.0
2021,6,Richmond,40.0,16.0,40.0,Ryan Truex,Marquis 900 Wishes (Al Niece),Chevrolet,44.0,rear gear,0.0,1.0,0.0
2021,7,Kansas,1.0,2.0,51.0,Kyle Busch,Cessna (Kyle Busch),Toyota,140.0,running,59.0,0.0,0.0
2021,7,Kansas,2.0,34.0,44.0,Ross Chastain,Circle B Diecast (Al Niece),Chevrolet,140.0,running,6.0,0.0,0.0
2021,7,Kansas,3.0,7.0,16.0,Austin Hill,Gunma Toyopet (Shigeaki Hattori),Toyota,140.0,running,0.0,46.0,0.0
2021,7,Kansas,4.0,17.0,98.0,Christian Eckes,Mike Curb,Toyota,140.0,running,3.0,33.0,0.0
2021,7,Kansas,5.0,1.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,140.0,running,16.0,50.0,0.0
2021,7,Kansas,6.0,6.0,38.0,Todd Gilliland,Speedco (Bob Jenkins),Ford,140.0,running,0.0,36.0,0.0
2021,7,Kansas,7.0,9.0,21.0,Zane Smith,Maury Gallagher,Chevrolet,140.0,running,0.0,36.0,0.0
2021,7,Kansas,8.0,15.0,24.0,Raphael Lessard,CANAC (Maury Gallagher),Chevrolet,140.0,running,0.0,29.0,0.0
2021,7,Kansas,9.0,4.0,13.0,Johnny Sauter,Vivitar / RealTree (Duke Thorson),Toyota,140.0,running,13.0,28.0,0.0
2021,7,Kansas,10.0,3.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,140.0,running,2.0,37.0,0.0
2021,7,Kansas,11.0,5.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,140.0,running,0.0,26.0,0.0
2021,7,Kansas,12.0,26.0,45.0,Bayley Currey,Sharky's Pub & Grub (Al Niece),Chevrolet,140.0,running,0.0,0.0,0.0
2021,7,Kansas,13.0,20.0,1.0,Hailie Deegan,Toter / Engine Ice (David Gilliland),Ford,140.0,running,0.0,25.0,0.0
2021,7,Kansas,14.0,10.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,140.0,running,0.0,32.0,0.0
2021,7,Kansas,15.0,13.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,140.0,running,0.0,22.0,0.0
2021,7,Kansas,16.0,16.0,22.0,Austin Wayne Self,Airbox / AM Technical Solutions (Tim Self),Chevrolet,139.0,running,0.0,21.0,0.0
2021,7,Kansas,17.0,29.0,9.0,Grant Enfinger,Camping World (Codie Rohrbaugh),Chevrolet,139.0,running,0.0,20.0,0.0
2021,7,Kansas,18.0,18.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,139.0,running,0.0,19.0,0.0
2021,7,Kansas,19.0,30.0,4.0,Chase Briscoe,Trick Shot (Roper Racing),Ford,139.0,running,0.0,0.0,0.0
2021,7,Kansas,20.0,31.0,40.0,Ryan Truex,Niece Motorsports / Marquis (Al Niece),Chevrolet,139.0,running,0.0,17.0,0.0
2021,7,Kansas,21.0,22.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,139.0,running,0.0,16.0,0.0
2021,7,Kansas,22.0,25.0,56.0,Timmy Hill,Camping World (Timmy Hill),Chevrolet,139.0,running,0.0,0.0,0.0
2021,7,Kansas,23.0,11.0,42.0,Carson Hocevar,Luther's BBQ (Al Niece),Chevrolet,139.0,running,0.0,14.0,0.0
2021,7,Kansas,24.0,12.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,139.0,running,0.0,19.0,0.0
2021,7,Kansas,25.0,23.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,138.0,running,0.0,12.0,0.0
2021,7,Kansas,26.0,21.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,138.0,running,0.0,11.0,0.0
2021,7,Kansas,27.0,32.0,32.0,Bret Holmes,Southern States Bank (Stacy Holmes),Chevrolet,138.0,running,0.0,10.0,0.0
2021,7,Kansas,28.0,14.0,19.0,Derek Kraus,Kafka Granite (Bill McAnally),Toyota,138.0,running,0.0,15.0,0.0
2021,7,Kansas,29.0,19.0,11.0,Spencer Davis,Inox Supreme Lubricants (Spencer Davis),Toyota,137.0,running,0.0,8.0,0.0
2021,7,Kansas,30.0,36.0,3.0,Jordan Anderson,Easy Care / BG Services / Bommarito (Jordan Anderson),Chevrolet,137.0,running,0.0,0.0,0.0
2021,7,Kansas,31.0,28.0,41.0,Dawson Cram,Mark Cram,Chevrolet,137.0,running,0.0,6.0,0.0
2021,7,Kansas,32.0,8.0,2.0,Sheldon Creed,Maury Gallagher,Chevrolet,136.0,running,41.0,21.0,0.0
2021,7,Kansas,33.0,24.0,2.0,Kris Wright,Master Tech (Randy Young),Chevrolet,135.0,running,0.0,4.0,0.0
2021,7,Kansas,34.0,40.0,34.0,C.J. McLaughlin,Sci Aps (Josh Reaume),Toyota,133.0,running,0.0,3.0,0.0
2021,7,Kansas,35.0,27.0,20.0,Spencer Boyd,Angry Brew (Randy Young),Chevrolet,133.0,running,0.0,2.0,0.0
2021,7,Kansas,36.0,35.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,130.0,running,0.0,1.0,0.0
2021,7,Kansas,37.0,39.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,106.0,electrical,0.0,1.0,0.0
2021,7,Kansas,38.0,38.0,33.0,Jesse Iwuji,Josh Reaume,Chevrolet,73.0,too slow,0.0,1.0,0.0
2021,7,Kansas,39.0,37.0,6.0,Norm Benning,MDS A Sign Co (Norm Benning),Chevrolet,42.0,too slow,0.0,1.0,0.0
2021,7,Kansas,40.0,33.0,49.0,Ryan Reed,Frontline Wraps (Ray Ciccarelli),Toyota,27.0,steering,0.0,1.0,0.0
2021,8,Darlington,1.0,15.0,2.0,Sheldon Creed,GMS Racing (Maury Gallagher),Chevrolet,147.0,running,7.0,49.0,5.0
2021,8,Darlington,2.0,4.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,147.0,running,34.0,35.0,0.0
2021,8,Darlington,3.0,14.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,147.0,running,1.0,42.0,0.0
2021,8,Darlington,4.0,9.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,147.0,running,0.0,38.0,0.0
2021,8,Darlington,5.0,17.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,147.0,running,0.0,34.0,0.0
2021,8,Darlington,6.0,6.0,13.0,Johnny Sauter,Vivitar / RealTree (Duke Thorson),Toyota,147.0,running,0.0,31.0,0.0
2021,8,Darlington,7.0,26.0,56.0,Timmy Hill,LiftKits4Less.com (Timmy Hill),Chevrolet,147.0,running,1.0,35.0,0.0
2021,8,Darlington,8.0,1.0,4.0,John H. Nemechek,Pye-Barker Fire & Safety (Kyle Busch),Toyota,147.0,running,65.0,48.0,1.0
2021,8,Darlington,9.0,12.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,147.0,running,0.0,28.0,0.0
2021,8,Darlington,10.0,31.0,3.0,Jordan Anderson,Rusty's Off Road / Bommarito.com (Jordan Anderson),Chevrolet,147.0,running,0.0,27.0,0.0
2021,8,Darlington,11.0,18.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,147.0,running,4.0,26.0,0.0
2021,8,Darlington,12.0,19.0,24.0,Ryan Reed,Tandem Diabetes Care (Maury Gallagher),Chevrolet,147.0,running,0.0,25.0,0.0
2021,8,Darlington,13.0,2.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,147.0,running,11.0,33.0,0.0
2021,8,Darlington,14.0,16.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,147.0,running,0.0,24.0,0.0
2021,8,Darlington,15.0,5.0,38.0,Todd Gilliland,Black's Tire (Bob Jenkins),Ford,147.0,running,17.0,36.0,1.0
2021,8,Darlington,16.0,3.0,21.0,Zane Smith,Maury Gallagher,Chevrolet,147.0,running,0.0,29.0,0.0
2021,8,Darlington,17.0,22.0,45.0,Erik Darnell,Northern Tool & Equipment (Al Niece),Chevrolet,147.0,running,0.0,20.0,0.0
2021,8,Darlington,18.0,27.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,147.0,running,0.0,19.0,0.0
2021,8,Darlington,19.0,21.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,147.0,running,0.0,19.0,0.0
2021,8,Darlington,20.0,10.0,1.0,Hailie Deegan,Ford Performance (David Gilliland),Ford,147.0,running,0.0,17.0,0.0
2021,8,Darlington,21.0,38.0,44.0,Bayley Currey,Hardcore Fish & Game (Al Niece),Chevrolet,146.0,running,0.0,16.0,0.0
2021,8,Darlington,22.0,34.0,20.0,Spencer Boyd,Credit MRI (Randy Young),Chevrolet,144.0,running,0.0,15.0,0.0
2021,8,Darlington,23.0,13.0,51.0,Corey Heim,JBL (Kyle Busch),Toyota,142.0,dvp,2.0,26.0,0.0
2021,8,Darlington,24.0,37.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Chevrolet,139.0,overheating,0.0,13.0,0.0
2021,8,Darlington,25.0,7.0,52.0,Stewart Friesen,Halmar Intl. / Folgers Throwback (Chris Larsen),Toyota,131.0,dvp,2.0,18.0,0.0
2021,8,Darlington,26.0,36.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,130.0,crash,0.0,11.0,0.0
2021,8,Darlington,27.0,8.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,126.0,parked,0.0,21.0,0.0
2021,8,Darlington,28.0,35.0,17.0,David Gilliland,Black's Tire (David Gilliland),Ford,117.0,crash,0.0,9.0,0.0
2021,8,Darlington,29.0,28.0,11.0,Spencer Davis,Inox Supreme Lubricants (Spencer Davis),Toyota,117.0,crash,0.0,8.0,0.0
2021,8,Darlington,30.0,33.0,12.0,Tate Fogleman,Randco Industries (Randy Young),Chevrolet,117.0,crash,0.0,7.0,0.0
2021,8,Darlington,31.0,32.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,117.0,crash,0.0,6.0,0.0
2021,8,Darlington,32.0,39.0,33.0,B.J. McLeod,Camping World (Josh Reaume),Chevrolet,117.0,crash,0.0,5.0,0.0
2021,8,Darlington,33.0,11.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,110.0,crash,2.0,4.0,0.0
2021,8,Darlington,34.0,23.0,34.0,Akinori Ogata,Kyowa Industrial (Josh Reaume),Toyota,110.0,crash,1.0,3.0,0.0
2021,8,Darlington,35.0,20.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Toyota,109.0,running,0.0,2.0,0.0
2021,8,Darlington,36.0,24.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,80.0,crash,0.0,1.0,0.0
2021,8,Darlington,37.0,40.0,6.0,Norm Benning,Camping World (Norm Benning),Chevrolet,61.0,too slow,0.0,1.0,0.0
2021,8,Darlington,38.0,25.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,26.0,crash,0.0,1.0,0.0
2021,8,Darlington,39.0,30.0,2.0,Kris Wright,WrightCars.com (Randy Young),Chevrolet,25.0,crash,0.0,1.0,0.0
2021,8,Darlington,40.0,29.0,4.0,Cory Roper,TechNet Professional (Roper Racing),Ford,13.0,crash,0.0,1.0,0.0
2021,9,Austin,1.0,5.0,38.0,Todd Gilliland,Crosley Brands (Bob Jenkins),Ford,41.0,running,8.0,52.0,6.0
2021,9,Austin,2.0,2.0,2.0,Kaz Grala,Young's Bulding Systems / Randco (Randy Young),Chevrolet,41.0,running,11.0,49.0,0.0
2021,9,Austin,3.0,1.0,26.0,Tyler Ankrum,Circle B Diecast (Maury Gallagher),Chevrolet,41.0,running,4.0,48.0,0.0
2021,9,Austin,4.0,23.0,9.0,Grant Enfinger,Good Sam Club (Codie Rohrbaugh),Chevrolet,41.0,running,0.0,33.0,0.0
2021,9,Austin,5.0,3.0,2.0,Sheldon Creed,Maury Gallagher,Chevrolet,41.0,running,14.0,41.0,0.0
2021,9,Austin,6.0,21.0,32.0,Sam Mayer,Camping World (Stacy Holmes),Chevrolet,41.0,running,0.0,39.0,0.0
2021,9,Austin,7.0,17.0,42.0,Carson Hocevar,Plains Capital / MG Machinery (Al Niece),Chevrolet,41.0,running,0.0,30.0,0.0
2021,9,Austin,8.0,15.0,21.0,Zane Smith,MRC Construction (Maury Gallagher),Chevrolet,41.0,running,0.0,29.0,0.0
2021,9,Austin,9.0,9.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,41.0,running,0.0,28.0,0.0
2021,9,Austin,10.0,11.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,41.0,running,3.0,43.0,1.0
2021,9,Austin,11.0,26.0,66.0,Paul Menard,Mattei Air Compressors (Duke Thorson),Toyota,41.0,running,0.0,26.0,0.0
2021,9,Austin,12.0,6.0,4.0,John H. Nemechek,Romco (Kyle Busch),Toyota,41.0,running,0.0,28.0,0.0
2021,9,Austin,13.0,13.0,75.0,Parker Kligerman,Good Sam Club (Charlie Henderson),Chevrolet,41.0,running,0.0,24.0,0.0
2021,9,Austin,14.0,28.0,1.0,Hailie Deegan,Monster Energy (David Gilliland),Ford,41.0,running,0.0,23.0,0.0
2021,9,Austin,15.0,4.0,88.0,Matt Crafton,Oklahoma Joe's / Menards (Duke Thorson),Toyota,41.0,running,1.0,38.0,0.0
2021,9,Austin,16.0,29.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,41.0,running,0.0,21.0,0.0
2021,9,Austin,17.0,16.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,41.0,running,0.0,24.0,0.0
2021,9,Austin,18.0,8.0,51.0,Parker Chase,Vertical Bridge (Kyle Busch),Toyota,41.0,running,0.0,19.0,0.0
2021,9,Austin,19.0,24.0,11.0,Camden Murphy,Inox Supreme Lubricants (Spencer Davis),Chevrolet,41.0,running,0.0,19.0,0.0
2021,9,Austin,20.0,12.0,40.0,Ryan Truex,Freightliner (Al Niece),Chevrolet,41.0,running,0.0,17.0,0.0
2021,9,Austin,21.0,19.0,19.0,Derek Kraus,NAPA Autocare (Bill McAnally),Toyota,41.0,running,0.0,24.0,0.0
