Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2021,9,Austin,22.0,27.0,13.0,Johnny Sauter,AHI Facility Services (Duke Thorson),Toyota,41.0,running,0.0,15.0,0.0
2021,9,Austin,23.0,32.0,34.0,Lawless Alan,Auto ParkIt (Josh Reaume),Toyota,41.0,running,0.0,14.0,0.0
2021,9,Austin,24.0,22.0,56.0,Timmy Hill,Good Sam (Timmy Hill),Chevrolet,41.0,running,0.0,14.0,0.0
2021,9,Austin,25.0,30.0,12.0,Tate Fogleman,Solid Rock Carriers (Randy Young),Chevrolet,41.0,running,0.0,12.0,0.0
2021,9,Austin,26.0,14.0,45.0,Bayley Currey,Chasco Constructors (Al Niece),Chevrolet,41.0,running,0.0,15.0,0.0
2021,9,Austin,27.0,31.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,41.0,running,0.0,10.0,0.0
2021,9,Austin,28.0,33.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,41.0,running,0.0,9.0,0.0
2021,9,Austin,29.0,25.0,30.0,Michele Abbate,Scosche (Steven Lane),Toyota,41.0,running,0.0,8.0,0.0
2021,9,Austin,30.0,34.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,41.0,running,0.0,7.0,0.0
2021,9,Austin,31.0,36.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,40.0,running,0.0,6.0,0.0
2021,9,Austin,32.0,18.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,40.0,running,0.0,5.0,0.0
2021,9,Austin,33.0,20.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,39.0,running,0.0,4.0,0.0
2021,9,Austin,34.0,35.0,3.0,Roger Reuse,I Heart Mac & Cheese (Jordan Anderson),Chevrolet,38.0,running,0.0,3.0,0.0
2021,9,Austin,35.0,10.0,98.0,Christian Eckes,Farm Paint / Curb Records (Mike Curb),Toyota,36.0,suspension,0.0,2.0,0.0
2021,9,Austin,36.0,7.0,33.0,Cameron Lawrence,Impact Health (Josh Reaume),Chevrolet,34.0,running,0.0,1.0,0.0
2021,10,Charlotte,1.0,4.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,134.0,running,71.0,49.0,5.0
2021,10,Charlotte,2.0,9.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,134.0,running,5.0,39.0,0.0
2021,10,Charlotte,3.0,5.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,134.0,running,0.0,36.0,0.0
2021,10,Charlotte,4.0,11.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,134.0,running,1.0,36.0,0.0
2021,10,Charlotte,5.0,1.0,38.0,Todd Gilliland,The Pete Store (Bob Jenkins),Ford,134.0,running,5.0,41.0,0.0
2021,10,Charlotte,6.0,23.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,134.0,running,0.0,31.0,0.0
2021,10,Charlotte,7.0,31.0,66.0,Ty Majeski,SimCraft (Duke Thorson),Toyota,134.0,running,0.0,38.0,0.0
2021,10,Charlotte,8.0,15.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Toyota,134.0,running,0.0,40.0,0.0
2021,10,Charlotte,9.0,3.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,134.0,running,0.0,44.0,0.0
2021,10,Charlotte,10.0,6.0,21.0,Zane Smith,Good Sam (Maury Gallagher),Chevrolet,134.0,running,13.0,43.0,1.0
2021,10,Charlotte,11.0,22.0,98.0,Christian Eckes,Farm Paint / Curb Records (Mike Curb),Toyota,134.0,running,3.0,26.0,0.0
2021,10,Charlotte,12.0,16.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,134.0,running,1.0,31.0,0.0
2021,10,Charlotte,13.0,12.0,1.0,Hailie Deegan,Toter / Engine Ice (David Gilliland),Ford,133.0,running,0.0,25.0,0.0
2021,10,Charlotte,14.0,8.0,9.0,Grant Enfinger,Camping World (Codie Rohrbaugh),Chevrolet,133.0,running,0.0,25.0,0.0
2021,10,Charlotte,15.0,20.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,133.0,running,0.0,22.0,0.0
2021,10,Charlotte,16.0,7.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,133.0,running,2.0,26.0,0.0
2021,10,Charlotte,17.0,13.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,133.0,running,0.0,20.0,0.0
2021,10,Charlotte,18.0,18.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Chevrolet,133.0,running,0.0,19.0,0.0
2021,10,Charlotte,19.0,19.0,45.0,Bayley Currey,Niece Motorsports (Al Niece),Chevrolet,133.0,running,0.0,18.0,0.0
2021,10,Charlotte,20.0,17.0,51.0,Drew Dollar,Sunbelt Rentals (Kyle Busch),Toyota,133.0,running,0.0,17.0,0.0
2021,10,Charlotte,21.0,36.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,133.0,running,0.0,16.0,0.0
2021,10,Charlotte,22.0,25.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,133.0,running,0.0,15.0,0.0
2021,10,Charlotte,23.0,21.0,2.0,Kris Wright,First National Bank (Randy Young),Chevrolet,132.0,running,0.0,14.0,0.0
2021,10,Charlotte,24.0,32.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,131.0,running,0.0,13.0,0.0
2021,10,Charlotte,25.0,27.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,129.0,running,0.0,12.0,0.0
2021,10,Charlotte,26.0,35.0,20.0,Spencer Boyd,Credit MRI (Randy Young),Chevrolet,128.0,running,0.0,11.0,0.0
2021,10,Charlotte,27.0,30.0,34.0,C.J. McLaughlin,Sci Aps (Josh Reaume),Toyota,127.0,running,0.0,10.0,0.0
2021,10,Charlotte,28.0,34.0,33.0,Akinori Ogata,Good Sam's (Josh Reaume),Chevrolet,125.0,running,0.0,9.0,0.0
2021,10,Charlotte,29.0,33.0,3.0,Keith McGee,Viva La Stool / Barstool Sports (Jordan Anderson),Chevrolet,123.0,running,0.0,8.0,0.0
2021,10,Charlotte,30.0,10.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Toyota,114.0,engine,0.0,15.0,0.0
2021,10,Charlotte,31.0,14.0,13.0,Johnny Sauter,Tenda Equine & Pet Care Products (Duke Thorson),Toyota,111.0,crash,0.0,6.0,0.0
2021,10,Charlotte,32.0,38.0,14.0,Trey Hutchens,Heintz Bros. Performance (Trey Hutchens),Chevrolet,108.0,crash,0.0,5.0,0.0
2021,10,Charlotte,33.0,37.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,71.0,suspension,0.0,4.0,0.0
2021,10,Charlotte,34.0,26.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,59.0,dvp,0.0,3.0,0.0
2021,10,Charlotte,35.0,2.0,2.0,Sheldon Creed,LiftKits4Less.com (Maury Gallagher),Chevrolet,55.0,crash,33.0,12.0,1.0
2021,10,Charlotte,36.0,28.0,32.0,Bret Holmes,Southern State Bank (Stacy Holmes),Chevrolet,49.0,crash,0.0,1.0,0.0
2021,10,Charlotte,37.0,24.0,12.0,Tate Fogleman,Da-Quick Clip / Operation Kare (Randy Young),Chevrolet,38.0,rear gear,0.0,1.0,0.0
2021,10,Charlotte,38.0,29.0,25.0,Timothy Peters,Rackley Roofing (Rackley W.A.R.),Chevrolet,13.0,steering,0.0,1.0,0.0
2021,11,Fort Worth,1.0,1.0,4.0,John H. Nemechek,Romco (Kyle Busch),Toyota,147.0,running,64.0,53.0,6.0
2021,11,Fort Worth,2.0,22.0,24.0,Chase Elliott,Adrenaline Shoc (Maury Gallagher),Chevrolet,147.0,running,45.0,0.0,0.0
2021,11,Fort Worth,3.0,18.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,147.0,running,0.0,36.0,0.0
2021,11,Fort Worth,4.0,5.0,16.0,Austin Hill,AISIN (Shigeaki Hattori),Toyota,147.0,running,0.0,43.0,0.0
2021,11,Fort Worth,5.0,8.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,147.0,running,0.0,43.0,0.0
2021,11,Fort Worth,6.0,7.0,21.0,Zane Smith,MRC Construction (Maury Gallagher),Chevrolet,147.0,running,12.0,41.0,1.0
2021,11,Fort Worth,7.0,4.0,38.0,Todd Gilliland,Speedy Cash (Bob Jenkins),Ford,147.0,running,8.0,32.0,0.0
2021,11,Fort Worth,8.0,11.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,147.0,running,0.0,29.0,0.0
2021,11,Fort Worth,9.0,20.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,147.0,running,7.0,37.0,0.0
2021,11,Fort Worth,10.0,33.0,25.0,Josh Berry,Rackley Roofing (Rackley W.A.R.),Chevrolet,147.0,running,0.0,0.0,0.0
2021,11,Fort Worth,11.0,3.0,42.0,Carson Hocevar,Sparco / Plains Capital Bank (Al Niece),Chevrolet,147.0,running,0.0,26.0,0.0
2021,11,Fort Worth,12.0,17.0,13.0,Johnny Sauter,AHI Facility Services (Duke Thorson),Toyota,147.0,running,0.0,25.0,0.0
2021,11,Fort Worth,13.0,9.0,19.0,Derek Kraus,Hunter Nation (Bill McAnally),Toyota,146.0,running,0.0,35.0,0.0
2021,11,Fort Worth,14.0,27.0,30.0,Brennan Poole,On Point Motorsports (Steven Lane),Toyota,146.0,running,0.0,35.0,0.0
2021,11,Fort Worth,15.0,13.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,146.0,running,0.0,26.0,0.0
2021,11,Fort Worth,16.0,14.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,146.0,running,0.0,21.0,0.0
2021,11,Fort Worth,17.0,28.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,145.0,running,0.0,20.0,0.0
2021,11,Fort Worth,18.0,21.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,145.0,running,0.0,19.0,0.0
2021,11,Fort Worth,19.0,25.0,56.0,Tyler Hill,Mountain Fork Brewery (Timmy Hill),Chevrolet,145.0,running,0.0,18.0,0.0
2021,11,Fort Worth,20.0,15.0,88.0,Matt Crafton,Chi Chi's / Menards (Duke Thorson),Toyota,144.0,running,0.0,17.0,0.0
2021,11,Fort Worth,21.0,23.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,144.0,running,0.0,16.0,0.0
2021,11,Fort Worth,22.0,19.0,2.0,Kris Wright,America's Auto Auction (Randy Young),Chevrolet,144.0,running,0.0,15.0,0.0
2021,11,Fort Worth,23.0,30.0,3.0,Howie DiSavino III,Good Sam (Jordan Anderson),Chevrolet,143.0,running,0.0,14.0,0.0
2021,11,Fort Worth,24.0,12.0,1.0,Hailie Deegan,Toter (David Gilliland),Ford,142.0,running,0.0,13.0,0.0
2021,11,Fort Worth,25.0,31.0,12.0,Tate Fogleman,Da-Quick Clip / Randco (Randy Young),Chevrolet,142.0,running,0.0,12.0,0.0
2021,11,Fort Worth,26.0,2.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,141.0,running,6.0,19.0,0.0
2021,11,Fort Worth,27.0,26.0,20.0,Spencer Boyd,Record Rack (Randy Young),Chevrolet,141.0,running,0.0,10.0,0.0
2021,11,Fort Worth,28.0,29.0,34.0,Jesse Iwuji,eRacing Association / Gap 'Em (Josh Reaume),Toyota,141.0,running,0.0,9.0,0.0
2021,11,Fort Worth,29.0,34.0,33.0,Keith McGee,The Mullet That Changed (Josh Reaume),Chevrolet,140.0,running,0.0,8.0,0.0
2021,11,Fort Worth,30.0,35.0,6.0,Norm Benning,Camping World (Norm Benning),Chevrolet,134.0,running,0.0,7.0,0.0
2021,11,Fort Worth,31.0,32.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,131.0,running,0.0,6.0,0.0
2021,11,Fort Worth,32.0,36.0,49.0,Ray Ciccarelli,Sam's Dock (Ray Ciccarelli),Toyota,89.0,brakes,0.0,5.0,0.0
2021,11,Fort Worth,33.0,10.0,51.0,Drew Dollar,Sunbelt Rentals (Kyle Busch),Toyota,68.0,crash,0.0,4.0,0.0
2021,11,Fort Worth,34.0,6.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,52.0,crash,0.0,9.0,0.0
2021,11,Fort Worth,35.0,16.0,2.0,Sheldon Creed,LiftKits4Less.com (Maury Gallagher),Chevrolet,18.0,crash,0.0,2.0,0.0
2021,11,Fort Worth,36.0,24.0,45.0,Ross Chastain,Circle B Diecast (Al Niece),Chevrolet,147.0,disqualified,5.0,0.0,0.0
2021,12,Nashville,1.0,6.0,17.0,Ryan Preece,Hunt Brothers Pizza (David Gilliland),Ford,150.0,running,8.0,0.0,0.0
2021,12,Nashville,2.0,35.0,38.0,Todd Gilliland,Crosley Brands (Bob Jenkins),Ford,150.0,running,0.0,10.0,0.0
2021,12,Nashville,3.0,4.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,150.0,running,39.0,43.0,0.0
2021,12,Nashville,4.0,9.0,21.0,Zane Smith,Chevy.com / Chevy Accessories (Maury Gallagher),Chevrolet,150.0,running,0.0,46.0,0.0
2021,12,Nashville,5.0,17.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,150.0,running,5.0,32.0,0.0
2021,12,Nashville,6.0,15.0,88.0,Matt Crafton,Chi Chi's / Menards (Duke Thorson),Toyota,150.0,running,0.0,37.0,0.0
2021,12,Nashville,7.0,16.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,150.0,running,0.0,35.0,0.0
2021,12,Nashville,8.0,13.0,66.0,Ty Majeski,Sim Craft (Duke Thorson),Toyota,150.0,running,0.0,29.0,0.0
2021,12,Nashville,9.0,3.0,16.0,Austin Hill,JBL (Shigeaki Hattori),Toyota,150.0,running,2.0,37.0,0.0
2021,12,Nashville,10.0,34.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,150.0,running,0.0,27.0,0.0
2021,12,Nashville,11.0,2.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,150.0,running,0.0,36.0,0.0
2021,12,Nashville,12.0,8.0,13.0,Johnny Sauter,Tenda Equine & Pet Care Products (Duke Thorson),Toyota,150.0,running,0.0,35.0,0.0
2021,12,Nashville,13.0,5.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,150.0,running,48.0,42.0,1.0
2021,12,Nashville,14.0,24.0,2.0,Sheldon Creed,LiftKits4Less.com (Maury Gallagher),Chevrolet,150.0,running,0.0,23.0,0.0
2021,12,Nashville,15.0,21.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,150.0,running,0.0,22.0,0.0
2021,12,Nashville,16.0,11.0,42.0,Carson Hocevar,Scott's / GM Parts Now (Al Niece),Chevrolet,150.0,running,0.0,21.0,0.0
2021,12,Nashville,17.0,18.0,75.0,Parker Kligerman,Fast Checkout (Charlie Henderson),Chevrolet,150.0,running,0.0,20.0,0.0
2021,12,Nashville,18.0,36.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,150.0,running,0.0,-3.0,0.0
2021,12,Nashville,19.0,12.0,25.0,Josh Berry,Rackley Roofing (Rackley W.A.R.),Chevrolet,150.0,running,0.0,0.0,0.0
2021,12,Nashville,20.0,22.0,12.0,Tate Fogleman,Sim Seats (Randy Young),Chevrolet,150.0,running,0.0,17.0,0.0
2021,12,Nashville,21.0,14.0,1.0,Hailie Deegan,Monster Energy (David Gilliland),Ford,150.0,running,0.0,16.0,0.0
2021,12,Nashville,22.0,23.0,45.0,Ross Chastain,Georgia Watermelon / Circle B Diecast (Al Niece),Chevrolet,150.0,running,0.0,0.0,0.0
2021,12,Nashville,23.0,7.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,150.0,running,0.0,15.0,0.0
2021,12,Nashville,24.0,20.0,51.0,Drew Dollar,Sunbelt Rentals (Kyle Busch),Toyota,150.0,running,0.0,13.0,0.0
2021,12,Nashville,25.0,30.0,11.0,Spencer Davis,INOX Lubricants (Spencer Davis),Toyota,150.0,running,0.0,12.0,0.0
2021,12,Nashville,26.0,19.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,150.0,running,0.0,11.0,0.0
2021,12,Nashville,27.0,27.0,22.0,Austin Wayne Self,The At Home Concert Experience (Tim Self),Chevrolet,150.0,running,0.0,10.0,0.0
2021,12,Nashville,28.0,31.0,41.0,Dawson Cram,Camping World (Mark Cram),Chevrolet,150.0,running,0.0,9.0,0.0
2021,12,Nashville,29.0,25.0,56.0,Timmy Hill,Mountain Fork Brewery (Timmy Hill),Chevrolet,150.0,running,0.0,8.0,0.0
2021,12,Nashville,30.0,32.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,149.0,running,0.0,7.0,0.0
2021,12,Nashville,31.0,33.0,4.0,Cory Roper,Carquest Auto Parts (Roper Racing),Ford,148.0,running,0.0,6.0,0.0
2021,12,Nashville,32.0,29.0,2.0,Kris Wright,Master Tech (Randy Young),Chevrolet,148.0,running,0.0,5.0,0.0
2021,12,Nashville,33.0,28.0,14.0,Trey Hutchens,Rich Mar / Quality Roof Seamers (Trey Hutchens),Chevrolet,146.0,running,0.0,4.0,0.0
2021,12,Nashville,34.0,26.0,34.0,Lawless Alan,Auto ParkIt (Josh Reaume),Toyota,142.0,running,0.0,3.0,0.0
2021,12,Nashville,35.0,1.0,19.0,Derek Kraus,Thorogood (Bill McAnally),Toyota,110.0,crash,48.0,20.0,1.0
2021,12,Nashville,36.0,10.0,27.0,William Byron,Cruisin' Sports / Rackley Roofing (Rackley W.A.R.),Chevrolet,78.0,engine,0.0,0.0,0.0
2021,13,Pocono,1.0,7.0,4.0,John H. Nemechek,Power Up Premium Trail Mix (Kyle Busch),Toyota,60.0,running,12.0,50.0,6.0
2021,13,Pocono,2.0,22.0,51.0,Kyle Busch,Cessna (Kyle Busch),Toyota,60.0,running,20.0,0.0,0.0
2021,13,Pocono,3.0,10.0,2.0,Sheldon Creed,Chaos & Kindness (Maury Gallagher),Chevrolet,60.0,running,3.0,42.0,0.0
2021,13,Pocono,4.0,18.0,26.0,Tyler Ankrum,Liuna (Maury Gallagher),Chevrolet,60.0,running,0.0,33.0,0.0
2021,13,Pocono,5.0,4.0,16.0,Austin Hill,Toyota Tsusho (Shigeaki Hattori),Toyota,60.0,running,0.0,42.0,0.0
2021,13,Pocono,6.0,5.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,60.0,running,0.0,38.0,0.0
2021,13,Pocono,7.0,1.0,38.0,Todd Gilliland,Frontline Enterprises (Bob Jenkins),Ford,60.0,running,4.0,37.0,0.0
2021,13,Pocono,8.0,2.0,21.0,Zane Smith,Arlon SLX+ (Maury Gallagher),Chevrolet,60.0,running,18.0,39.0,1.0
2021,13,Pocono,9.0,8.0,17.0,Ryan Preece,Morton Buildings (David Gilliland),Ford,60.0,running,0.0,0.0,0.0
2021,13,Pocono,10.0,24.0,19.0,Derek Kraus,Hunter Nation (Bill McAnally),Toyota,60.0,running,0.0,27.0,0.0
2021,13,Pocono,11.0,20.0,25.0,Josh Berry,Rackley Roofing (Rackley W.A.R.),Chevrolet,60.0,running,0.0,0.0,0.0
2021,13,Pocono,12.0,16.0,98.0,Christian Eckes,Tsport / Curb Records (Mike Curb),Toyota,60.0,running,0.0,27.0,0.0
2021,13,Pocono,13.0,13.0,42.0,Carson Hocevar,Sparco / Acurlite (Al Niece),Chevrolet,60.0,running,0.0,24.0,0.0
2021,13,Pocono,14.0,14.0,66.0,Ty Majeski,CRC Brakleen (Duke Thorson),Toyota,60.0,running,0.0,27.0,0.0
2021,13,Pocono,15.0,15.0,23.0,Chase Purdy,BamaBuggies.com (Maury Gallagher),Chevrolet,60.0,running,0.0,25.0,0.0
2021,13,Pocono,16.0,17.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,60.0,running,0.0,21.0,0.0
2021,13,Pocono,17.0,3.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,60.0,running,2.0,34.0,0.0
2021,13,Pocono,18.0,23.0,40.0,Ryan Truex,Marquis Spas (Al Niece),Chevrolet,60.0,running,0.0,19.0,0.0
2021,13,Pocono,19.0,21.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,60.0,running,0.0,18.0,0.0
2021,13,Pocono,20.0,29.0,34.0,Lawless Alan,Auto ParkIt (Josh Reaume),Toyota,60.0,running,0.0,17.0,0.0
2021,13,Pocono,21.0,25.0,12.0,Tate Fogleman,Sim Seats (Randy Young),Chevrolet,60.0,running,0.0,16.0,0.0
2021,13,Pocono,22.0,33.0,3.0,Howie DiSavino III,Kees Vacations / Bud's (Jordan Anderson),Chevrolet,60.0,running,0.0,15.0,0.0
2021,13,Pocono,23.0,38.0,49.0,Ray Ciccarelli,Sam's Dock (Ray Ciccarelli),Toyota,60.0,running,0.0,14.0,0.0
2021,13,Pocono,24.0,30.0,56.0,Tyler Hill,Hill Motorsports (Timmy Hill),Chevrolet,60.0,running,0.0,13.0,0.0
2021,13,Pocono,25.0,11.0,18.0,Chandler Smith,JBL (Kyle Busch),Toyota,59.0,running,0.0,18.0,0.0
2021,13,Pocono,26.0,19.0,1.0,Hailie Deegan,Toter (David Gilliland),Ford,59.0,running,0.0,11.0,0.0
2021,13,Pocono,27.0,34.0,20.0,Spencer Boyd,Rich Mar Florist (Randy Young),Chevrolet,59.0,running,0.0,10.0,0.0
2021,13,Pocono,28.0,35.0,33.0,Josh Reaume,Reaume Brothers Racing (Josh Reaume),Chevrolet,59.0,running,0.0,9.0,0.0
2021,13,Pocono,29.0,32.0,41.0,Todd Peck,Holla Vodka (Mark Cram),Chevrolet,59.0,running,1.0,8.0,0.0
2021,13,Pocono,30.0,26.0,2.0,Kris Wright,Master Tech (Randy Young),Chevrolet,59.0,running,0.0,8.0,0.0
2021,13,Pocono,31.0,36.0,10.0,Jennifer Jo Cobb,Fastener Supply Co. (Jennifer Jo Cobb),Ford,58.0,running,0.0,6.0,0.0
2021,13,Pocono,32.0,37.0,6.0,Norm Benning,MDS A Sign Co (Norm Benning),Chevrolet,58.0,running,0.0,5.0,0.0
2021,13,Pocono,33.0,6.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,58.0,running,0.0,16.0,0.0
2021,13,Pocono,34.0,39.0,28.0,Bryan Dauzat,FDNY (Jim Rosenblum),Chevrolet,57.0,running,0.0,3.0,0.0
2021,13,Pocono,35.0,12.0,13.0,Johnny Sauter,Duke Thorson,Toyota,55.0,running,0.0,2.0,0.0
2021,13,Pocono,36.0,31.0,9.0,Grant Enfinger,Grant County Mulch (Codie Rohrbaugh),Chevrolet,52.0,engine,0.0,3.0,0.0
2021,13,Pocono,37.0,27.0,45.0,Bayley Currey,Circle B Diecast (Al Niece),Chevrolet,38.0,engine,0.0,1.0,0.0
2021,13,Pocono,38.0,28.0,30.0,Danny Bohn,North American Motor Car (Steven Lane),Toyota,17.0,transmission,0.0,1.0,0.0
2021,13,Pocono,39.0,9.0,24.0,Jack Wood,Chevy Accessories (Maury Gallagher),Chevrolet,0.0,crash,0.0,1.0,0.0
2021,14,Knoxville,1.0,13.0,16.0,Austin Hill,Toyota Mobility Parts / Tochigi / Fukishima (Shigeaki Hattori),Toyota,179.0,running,11.0,41.0,5.0
2021,14,Knoxville,2.0,10.0,18.0,Chandler Smith,JBL (Kyle Busch),Toyota,179.0,running,71.0,37.0,0.0
2021,14,Knoxville,3.0,26.0,98.0,Grant Enfinger,Champion / Curb Records (Mike Curb),Toyota,179.0,running,0.0,40.0,0.0
2021,14,Knoxville,4.0,3.0,38.0,Todd Gilliland,Frontline Enterprises (Bob Jenkins),Ford,179.0,running,61.0,50.0,0.0
2021,14,Knoxville,5.0,1.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Toyota,179.0,running,10.0,52.0,2.0
2021,14,Knoxville,6.0,9.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,179.0,running,1.0,38.0,0.0
2021,14,Knoxville,7.0,18.0,99.0,Ben Rhodes,Bombardier LearJet 75 (Duke Thorson),Toyota,179.0,running,0.0,31.0,0.0
